M2.FPSG   0  S1   C1   C2   C3    -   -   -   -   -     -     -     -     -     -    -     -     -   GL1  GL2  C1A  C2A  C3A  C4A   -    -   C1B  D2B  D3B  D4B   -    - 
M2.FPGG   0  GB2  GB3  GB1  GA1  GA2 GA3  -   -   -     -     -     -     -     -    -     -     -   GL1  GL2  C1A  C2A  C3A  C4A   -    -   C1B  D2B  D3B  D4B   -    - 
M2.DFGG   0  GB2  GB3  GB1  GA1  GA2 GA3  -   -   -     -     -     -     -     -    -     -     -   GL1  GL2  C1A  D2A  D3A  D4A   -    -   C1B  D2B  D3B  D4B   -    - 
; Templates using the old Martini 2 lipid names and definitions
M2o.GM1  -1  GM1  GM2  GM3  GM4  GM5 GM6 GM7 GM8 GM9  GM10  GM11  GM12  GM13  GM14 GM15  GM16  GM17  AM1  AM2  C1A  C2A  C3A  C4A  C5A   -   C1B  C2B  C3B  C4B   -    - 
M2o.DGDG  0  GB2  GB3  GB1  GA1  GA2 GA3  -   -   -     -     -     -     -     -    -     -     -   GL1  GL2  C1A  C2A  C3A  C4A   -    -   C1B  C2B  C3B  C4B   -    - 
M2o.MGDG  0  C1   C2   C3    -    -   -   -   -   -     -     -     -     -     -    -     -     -   GL1  GL2  C1A  C2A  C3A  C4A   -    -   C1B  C2B  C3B  C4B   -    - 
M2o.SQDG  0  S1   C1   C2   C3    -   -   -   -   -     -     -     -     -     -    -     -     -   GL1  GL2  C1A  C2A  C3A  C4A   -    -   C1B  C2B  C3B  C4B   -    - 
M2o.CER   0   -    -    -    -    -   -   -   -   -     -     -     -     -     -    -     -     -   AM1  AM2  C1A  C2A  C3A  C4A   -    -   C1B  C2B  C3B  C4B   -    - 
M2o.GCER  0  C1   C2   C3    -    -   -   -   -   -     -     -     -     -     -    -     -     -   AM1  AM2  C1A  C2A  C3A  C4A   -    -   C1B  C2B  C3B  C4B   -    - 
M2o.DPPI -1  C1   C2   C3    -   CP   -   -   -   -     -     -     -     -     -    -     -     -   GL1  GL2  C1A  C2A  C3A  C4A   -    -   C1B  C2B  C3B  C4B   -    - 


[ quinones ]
             0   .5    0    0    0    0    0    0    0     0     0     0
             0    0    0    0    0    0    0    0    0     0     0     0
             6    7    7   5.5   5   4.5   4   3.5  2.5    2   1.5     1
;            1    2    3    4    5    6    7    8    9    10    11    12
M2.PLQ  0   PLQ3 PLQ2 PLQ1 PLQ4 PLQ5 PLQ6 PLQ7 PLQ8 PLQ9 PLQ10 PLQ11 PLQ12


[ triacylglycerols ]
;
;   4-17-18-19-20-21-22
;  /
; 1-3-11-12-13-14-15-16
;  \
;   2--5--6--7--8--9-10
;
; 1-4 is the glycerol moiety
              0    1   0   0   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0
              0    0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1
              7    6   6   6   5   4   3   2   1   0   5   4   3   2   1   0   5   4   3   2   1   0
;             1    2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22
M2.TOG   0   GL0  ES1 ES2 ES3 C1A D2A C3A C4A  -   -  C1B D2B C3B C4B   -   - C1C D2C C3C C4C  -   -
M2.O3TG  0   GL0  ES1 ES2 ES3 C1A D2A C3A C4A  -   -  C1B D2B C3B C4B   -   - C1C D2C C3C C4C  -   -
M2.OOPG  0   GL0  ES1 ES2 ES3 C1A D2A C3A C4A  -   -  C1B D2B C3B C4B   -   - C1C C2C C3C C4C  -   -
M2.OPPG  0   GL0  ES1 ES2 ES3 C1A D2A C3A C4A  -   -  C1B C2B C3B C4B   -   - C1C C2C C3C C4C  -   -
M2.P3TG  0   GL0  ES1 ES2 ES3 C1A C2A C3A C4A  -   -  C1B C2B C3B C4B   -   - C1C C2C C3C C4C  -   -


[ retinylesters ]
;
;   7--8--9-10-11
;  /
; 6--5--4--3-2
;           \|
;            1
             0   0   0   0   0  0.5  1   1   1   1    1
             1   0   0   0   0   0   0   0   0   0    0
             1   1   2   3   4   5   4   3   2   1    0
;            1   2   3   4   5   6   7   8   9  10   11
M2.REYP  0   S1  S2  S3  D4  D5  O6  C7  C8  C9 C10   -
M2.REYO  0   S1  S2  S3  D4  D5  O6  C7  C8  C9 C10   -


[ cardiolipins ]
;
;       4-11-12-13-14-15-16
;       |
;   2---3--5--6--7--8--9-10
;  /
; 1
;  \
;   17-18-20-21-22-23-24-25
;       |
;      19-26-27-28-29-30-31
;
               0.5   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
                1    0   0   1   0   0   0   0   0   0   1   1   1   1   1   1   0   0   1   0   0   0   0   0   0   1   1   1   1   1   1
                8    7   6   6   5   4   3   2   1   0   5   4   3   2   1   0   7   6   6   5   4   3   2   1   0   5   4   3   2   1   0
;               1    2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31
; Warning not the same names is in .itp
M2.CDL0   0    GL5 PO41 GL1 GL2 C1A C2A D3A C4A C5A   - C1B C2B D3B C4B C5B  - PO42 GL3 GL4 C1C C2C D3C C4C C5C  -  C1D C2D D3D C4D C5D  - 
; Warning next not the same names is in .itp
M2.CDL1  -1    GL5 PO41 GL1 GL2 C1A C2A D3A C4A C5A   - C1B C2B D3B C4B C5B  - PO42 GL3 GL4 C1C C2C D3C C4C C5C  -  C1D C2D D3D C4D C5D  - 
; Warning next not the same names is in .itp
M2.CDL2  -2    GL5 PO41 GL1 GL2 C1A C2A D3A C4A C5A   - C1B C2B D3B C4B C5B  - PO42 GL3 GL4 C1C C2C D3C C4C C5C  -  C1D C2D D3D C4D C5D  - 
M2.CL4P   0    GL5 PO41 GL1 GL2 C1A C2A C3A C4A C5A   - C1B C2B C3B C4B C5B  - PO42 GL3 GL4 C1C C2C C3C C4C C5C  -  C1D C2D C3D C4D C5D  -
M2.CL4M   0    GL5 PO41 GL1 GL2 C1A C2A C3A   -   -   - C1B C2B C3B   -   -  - PO42 GL3 GL4 C1C C2C C3C  -   -   -  C1D C2D C3D  -   -   -
; Templates using the old Martini 2 lipid names and definitions
M2o.CL4   0   GL5 PO41 GL1 GL2 C1A C2A D3A C4A C5A   - C1B C2B D3B C4B C5B  - PO42 GL3 GL4 C1C C2C D3C C4C C5C  -  C1D C2D D3D C4D C5D  -
M2o.CL4O  0   GL5 PO41 GL1 GL2 C1A C2A D3A C4A C5A   - C1B C2B D3B C4B C5B  - PO42 GL3 GL4 C1C C2C D3C C4C C5C  -  C1D C2D D3D C4D C5D  -


[ mycolic ]
;
;  1--2--3--4--5--6--7--8
;                       |
; 16-15-14-13-12-11-10--9
; |
; 17-18-19-20-21-22-23-24
;                     /
; 32-31-30-29-28-27-25-26
;
             0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
             0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0
             7   6   5   4   3   2   1   0   0   1   2   3   4   5   6   7   7   6   5   4   3   2   1   0   1   0   2   3   4   5   6   7
;            1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32
M2.AMA   0   -   -   -  C1A C2A C3A C4A C5A M1A C1B C2B C3B C4B  -   -   -   -   -  M1B C1C C2C C3C  -   -  COH OOH C1D C2D C3D C4D C5D C6D
M2w.AMA  0   -   -   -  C1A C2A C3A C4A C5A M1A C1B C2B C3B C4B  -   -   -   -   -  M1B C1C C2C C3C  -   -  COH OOH C1D C2D C3D C4D C5D C6D
M2.KMA   0   -   -   -  C1A C2A C3A C4A C5A M1A C1B C2B C3B C4B  -   -   -   -   -  M1B C1C C2C C3C  -   -  COH OOH C1D C2D C3D C4D C5D C6D
M2.MMA   0   -   -   -  C1A C2A C3A C4A C5A M1A C1B C2B C3B C4B  -   -   -   -   -  M1B C1C C2C C3C  -   -  COH OOH C1D C2D C3D C4D C5D C6D


[ sterols ]
             0   0   0   0   0   0   0   0   1   0   1   0   0   0   0   0   0   0
             0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
             0   0   0   0   0   0  5.3 4.5 3.9 3.3  3 2.6  1.4  0   0   0   0   0
;            1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18
M3.CHOL  0   -   -   -   -   -   -  ROH  R1  R2 R3  R4  R5  R6  C1  C2   -   -   -
M3d.CHOL 0   -   -   -   -   -   -  ROH  R1  R2 R3  R4  R5  R6  R7  C1  C2   -   - 
M2.CHOL  0   -   -   -   -   -   -  ROH  R1  R2 R3  R4  R5  C1  C2   -   -   -   - 
M2.ERGO  0   -   -   -   -   -   -  ROH  R1  R2 R3  R4  R5  C1  C2   -   -   -   - 


[ hopanoids ]
             0   0   0   0  0.5 -0.5 0   0  0.5 0.5  0   0   0   0   0   0   0   0
             0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
             0   0   0   0  0.5 1.4 2.6  3  3.3 3.9 4.5 5.0 5.5 6.0  0   0   0   0
;            1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18
M2.HOPR  0   -   -   -  R1  R2  R3  R4  R5  R6  R7  R8   -   -   -   -   -   -   - 
M2.HHOP  0   -   -   -  R1  R2  R3  R4  R5  R6  R7  R8  C1   -   -   -   -   -   - 
M2.HDPT  0   -   -   -  R1  R2  R3  R4  R5  R6  R7  R8  C1   -   -   -   -   -   - 
M2.HBHT  0   -   -   -  R1  R2  R3  R4  R5  R6  R7  R8  C1  C2  C3   -   -   -   - 


[ hexaperihexabenzocoronene ]
            2.5 3.3 1.8 4.0 2.5 3.3 1.8 4.0 1.1 2.5 3.3 4.7 1.8 4.0 2.5 3.3 1.8 4.0 2.5 3.3 4.0 4.8 4.0 1.8 1.1 1.8 1.0 0.5  0.2  0.0 4.8 5.3  5.6  5.8 1.4 0.9 0.6 4.4 4.9 5.2
            0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  0.0  0.0 0.0 0.0  0.0  0.0 0.0 0.0 0.0 0.0 0.0 0.0
            3.6 3.6 4.0 4.0 4.4 4.4 4.8 4.8 5.2 5.2 5.2 5.2 5.6 5.6 6.0 6.0 6.4 6.4 6.8 6.8 7.2 7.6 8.1 7.2 7.6 8.1 8.5 9.4 10.3 11.3 8.5 9.4 10.3 11.3 2.7 1.4 0.0 2.7 1.4 0.0
;            1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28   29   30  31  32   33   34  35  36  37  38  39  40
M2.HPHC  0  HC01 HC02 HC03 HC04 HC05 HC06 HC07 HC08 HC09 HC10 HC11 HC12 HC13 HC14 HC15 HC16 HC17 HC18 HC19 HC20 Ph1R Ph2R Ph3R Ph4L Ph5L Ph6L EG1L EG2L  EG3L  EG4L EG1R EG2R  EG3R  EG4R AT1L AT2L AT3L AT1R AT2R AT3R
